numero_pedido;documento;vendedor;valor_pedido;data_pedido;origem_venda;canal;tipo_cupom;ano;mes;nome_mes;trimestre;dia_semana;ano_mes;semana_ano;faixa_valor;nome_cliente;status_cliente
PED108411;23.391.552/9215-69;Renata;1345,88;2024-01-15;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Monday;2024-01;3;R$1001-2000;Beatriz Oliveira;active
PED108412;90.323.142/8923-12;Fernanda;567,29;2024-01-18;Loja Física;Loja;Parceiro;2024;1;Jan;Q1/2024;Thursday;2024-01;3;R$501-1000;Camila Santos;active
PED108413;59.307.232/6458-77;Keli;614,14;2024-01-16;E-commerce;Link;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;3;R$501-1000;Leticia Souza;inactive
PED108414;70.396.625/1388-84;Bianca;825,24;2024-01-12;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$501-1000;Natalia Almeida;active
PED108415;16.128.132/8813-88;Fernanda;611,9;2024-01-12;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$501-1000;Bruna Ferreira;active
PED108416;22.258.914/7371-97;Renata;375,86;2024-01-12;Loja Física;Loja;Desconto;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$201-500;Natalia Ferreira;active
PED108417;25.111.756/4719-93;Tatiane;454,97;2024-01-08;E-commerce;Site;Desconto;2024;1;Jan;Q1/2024;Monday;2024-01;2;R$201-500;Bruna Oliveira;active
PED108418;91.831.379/9809-62;Elaine;1305,57;2024-01-07;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Sunday;2024-01;1;R$1001-2000;Isabela Silva;inactive
PED108419;10.632.632/9243-91;Juliana;2125,96;2024-01-22;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Monday;2024-01;4;R$2001-5000;Mariana Pereira;active
PED108420;40.675.554/7401-27;Débora;50,99;2024-01-10;E-commerce;Link;Desconto;2024;1;Jan;Q1/2024;Wednesday;2024-01;2;Até R$200;Renata Carvalho;inactive
PED108421;42.577.330/1922-45;Simone;1029,53;2024-01-26;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;4;R$1001-2000;Beatriz Almeida;inactive
PED108422;59.926.936/2018-43;Juliana;778,2;2024-01-26;Loja Física;Loja;Desconto;2024;1;Jan;Q1/2024;Friday;2024-01;4;R$501-1000;Natalia Ferreira;active
PED108423;69.762.566/7430-14;Juliana;855,98;2024-01-30;E-commerce;Site;Cashback;2024;1;Jan;Q1/2024;Tuesday;2024-01;5;R$501-1000;Gabriela Silva;active
PED108424;36.183.291/1040-77;Tatiane;516,52;2024-01-16;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;3;R$501-1000;Luiza Rodrigues;inactive
PED108425;92.264.224/5287-95;Carla;758,55;2024-01-15;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Monday;2024-01;3;R$501-1000;Beatriz Araujo;inactive
PED108426;24.496.616/3892-50;Tatiane;595,65;2024-01-01;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$501-1000;Luiza Martins;active
PED108427;72.991.111/1140-52;Vanessa;939,71;2024-01-09;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Tuesday;2024-01;2;R$501-1000;Gabriela Gomes;active
PED108428;63.779.477/4227-46;Fernanda;572,64;2024-01-09;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Tuesday;2024-01;2;R$501-1000;Fernanda Gomes;active
PED108429;62.256.553/9762-98;Mariana;520,93;2024-01-09;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Tuesday;2024-01;2;R$501-1000;Maria Araujo;inactive
PED108430;73.186.316/8657-16;Larissa;445,95;2024-01-12;Loja Física;Loja;Parceiro;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$201-500;Mariana Oliveira;active
PED108431;71.255.400/8017-19;Keli;237,08;2024-01-01;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$201-500;Joana Silva;inactive
PED108432;83.274.548/2948-59;Vanessa;475,13;2024-01-17;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Wednesday;2024-01;3;R$201-500;Natalia Oliveira;active
PED108433;56.985.839/6141-94;Amanda;917,36;2024-01-29;E-commerce;Site;Desconto;2024;1;Jan;Q1/2024;Monday;2024-01;5;R$501-1000;Maria Silva;inactive
PED108434;96.518.853/2222-88;Fernanda;60,37;2024-01-07;E-commerce;Link;Parceiro;2024;1;Jan;Q1/2024;Sunday;2024-01;1;Até R$200;Paula Almeida;active
PED108435;30.799.471/7123-59;Patrícia;423,3;2024-01-11;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Thursday;2024-01;2;R$201-500;Gabriela Costa;active
PED108436;81.251.819/2072-35;Fernanda;924,45;2024-01-01;E-commerce;Link;Sem Cupom;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$501-1000;Bruna Pereira;active
PED108437;73.892.891/6390-89;Camila;804,91;2024-01-03;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Wednesday;2024-01;1;R$501-1000;Natalia Souza;inactive
PED108438;13.287.416/7035-19;Patrícia;219,48;2024-01-14;E-commerce;Link;Parceiro;2024;1;Jan;Q1/2024;Sunday;2024-01;2;R$201-500;Sofia Ferreira;active
PED108439;70.111.338/2895-90;Adriana;947,83;2024-01-11;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Thursday;2024-01;2;R$501-1000;Renata Santos;active
PED108440;55.795.284/8506-60;Vanessa;460,66;2024-01-23;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;4;R$201-500;Amanda Lima;active
PED108441;40.120.830/4664-42;Tatiane;277,47;2024-01-06;E-commerce;Link;Desconto;2024;1;Jan;Q1/2024;Saturday;2024-01;1;R$201-500;Beatriz Pereira;active
PED108442;11.115.705/5908-80;Simone;939,92;2024-01-10;E-commerce;Site;Frete Grátis;2024;1;Jan;Q1/2024;Wednesday;2024-01;2;R$501-1000;Leticia Carvalho;active
PED108443;54.444.792/5286-36;Renata;288,63;2024-01-13;E-commerce;Link;Sem Cupom;2024;1;Jan;Q1/2024;Saturday;2024-01;2;R$201-500;Renata Souza;active
PED108444;22.719.914/4066-18;Priscila;270,31;2024-01-12;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$201-500;Leticia Almeida;active
PED108445;63.443.153/3575-29;Renata;304,22;2024-01-10;E-commerce;Site;Cashback;2024;1;Jan;Q1/2024;Wednesday;2024-01;2;R$201-500;Clara Silva;active
PED108446;33.778.389/7583-37;Adriana;571,6;2024-01-05;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;1;R$501-1000;Isabela Santos;active
PED108447;77.563.577/4491-76;Tatiane;1830,83;2024-01-03;E-commerce;App;Desconto;2024;1;Jan;Q1/2024;Wednesday;2024-01;1;R$1001-2000;Maria Souza;inactive
PED108448;36.683.159/7573-98;Renata;584,2;2024-01-22;E-commerce;Link;Sem Cupom;2024;1;Jan;Q1/2024;Monday;2024-01;4;R$501-1000;Beatriz Carvalho;active
PED108449;94.557.631/9867-97;Patrícia;806,87;2024-01-24;E-commerce;Site;Frete Grátis;2024;1;Jan;Q1/2024;Wednesday;2024-01;4;R$501-1000;Mariana Santos;active
PED108450;38.762.856/9624-42;Tatiane;2531,16;2024-01-01;E-commerce;Link;Frete Grátis;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$2001-5000;Mariana Costa;active
PED108451;78.907.790/9783-22;Simone;1553,06;2024-01-30;E-commerce;Site;Cashback;2024;1;Jan;Q1/2024;Tuesday;2024-01;5;R$1001-2000;Leticia Oliveira;active
PED108452;51.907.836/2015-51;Camila;2360,53;2024-01-28;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Sunday;2024-01;4;R$2001-5000;Isabela Silva;active
PED108453;86.819.300/1446-85;Camila;722,71;2024-01-02;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Tuesday;2024-01;1;R$501-1000;Joana Almeida;active
PED108454;82.800.116/8799-43;Luciana;907,72;2024-01-19;E-commerce;Link;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;3;R$501-1000;Maria Araujo;active
PED108455;51.530.703/5412-23;Elaine;621,25;2024-01-19;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;3;R$501-1000;Mariana Almeida;active
PED108456;79.724.843/2798-36;Elaine;1048,75;2024-01-16;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;3;R$1001-2000;Amanda Martins;inactive
PED108457;80.620.443/3027-17;Larissa;547,72;2024-01-09;Loja Física;Loja;Desconto;2024;1;Jan;Q1/2024;Tuesday;2024-01;2;R$501-1000;Luiza Carvalho;active
PED108458;91.865.832/6462-61;Vanessa;855,88;2024-01-21;Loja Física;Loja;Desconto;2024;1;Jan;Q1/2024;Sunday;2024-01;3;R$501-1000;Joana Santos;inactive
PED108459;70.733.329/2285-65;Aline;215,45;2024-01-18;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Thursday;2024-01;3;R$201-500;Juliana Nascimento;active
PED108460;36.741.604/5867-22;Aline;1103,49;2024-01-08;Loja Física;Loja;Parceiro;2024;1;Jan;Q1/2024;Monday;2024-01;2;R$1001-2000;Fernanda Carvalho;active
PED108461;63.373.358/1421-46;Vanessa;302,18;2024-01-12;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$201-500;Luiza Costa;inactive
PED108462;59.781.512/8867-50;Larissa;561,84;2024-01-12;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$501-1000;Natalia Nascimento;active
PED108463;83.513.213/8705-17;Juliana;722,78;2024-01-24;E-commerce;Link;Cashback;2024;1;Jan;Q1/2024;Wednesday;2024-01;4;R$501-1000;Bruna Gomes;active
PED108464;50.491.878/1213-60;Mariana;847,41;2024-01-07;E-commerce;App;Parceiro;2024;1;Jan;Q1/2024;Sunday;2024-01;1;R$501-1000;Camila Araujo;active
PED108465;49.125.126/1701-92;Tatiane;1222,6;2024-01-23;E-commerce;Link;Parceiro;2024;1;Jan;Q1/2024;Tuesday;2024-01;4;R$1001-2000;Camila Rodrigues;active
PED108466;18.623.913/8183-10;Débora;673,6;2024-01-09;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;2;R$501-1000;Natalia Silva;active
PED108467;30.295.789/5000-16;Priscila;339,41;2024-01-23;E-commerce;Site;Frete Grátis;2024;1;Jan;Q1/2024;Tuesday;2024-01;4;R$201-500;Maria Santos;active
PED108468;83.782.476/1654-47;Renata;354,27;2024-01-17;E-commerce;Site;Parceiro;2024;1;Jan;Q1/2024;Wednesday;2024-01;3;R$201-500;Isabela Santos;active
PED108469;36.372.912/9399-27;Adriana;231,85;2024-01-24;Loja Física;Loja;Parceiro;2024;1;Jan;Q1/2024;Wednesday;2024-01;4;R$201-500;Maria Lima;active
PED108470;68.551.760/6874-87;Juliana;2378,8;2024-01-30;E-commerce;Site;Cashback;2024;1;Jan;Q1/2024;Tuesday;2024-01;5;R$2001-5000;Camila Santos;active
PED108471;77.765.969/9106-60;Vanessa;642,87;2024-01-29;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Monday;2024-01;5;R$501-1000;Fernanda Silva;active
PED108472;21.227.937/3962-50;Priscila;443,71;2024-01-25;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Thursday;2024-01;4;R$201-500;Juliana Oliveira;active
PED108473;64.765.454/4783-61;Priscila;396,68;2024-01-19;Loja Física;Loja;Desconto;2024;1;Jan;Q1/2024;Friday;2024-01;3;R$201-500;Clara Araujo;active
PED108474;92.200.682/7818-54;Carla;781,62;2024-01-08;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Monday;2024-01;2;R$501-1000;Patricia Souza;active
PED108475;68.530.737/6619-26;Simone;700,53;2024-01-25;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Thursday;2024-01;4;R$501-1000;Clara Almeida;active
PED108476;46.672.703/7941-80;Renata;1161,82;2024-01-22;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Monday;2024-01;4;R$1001-2000;Beatriz Souza;active
PED108477;88.641.858/4177-60;Renata;584,98;2024-01-02;Loja Física;Loja;Desconto;2024;1;Jan;Q1/2024;Tuesday;2024-01;1;R$501-1000;Sofia Ferreira;active
PED108478;49.116.740/2240-70;Simone;522,96;2024-01-07;E-commerce;Site;Desconto;2024;1;Jan;Q1/2024;Sunday;2024-01;1;R$501-1000;Fernanda Martins;active
PED108479;53.887.978/2183-76;Keli;2277,85;2024-01-21;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Sunday;2024-01;3;R$2001-5000;Clara Lima;active
PED108480;65.707.533/7683-31;Camila;316,93;2024-01-12;E-commerce;App;Parceiro;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$201-500;Clara Souza;inactive
PED108481;95.693.739/3530-15;Camila;427,85;2024-01-16;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;3;R$201-500;Sofia Almeida;active
PED108482;98.391.948/1916-11;Luciana;2461,84;2024-01-04;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Thursday;2024-01;1;R$2001-5000;Luiza Oliveira;active
PED108483;83.435.167/5853-31;Priscila;457,64;2024-01-09;E-commerce;Link;Parceiro;2024;1;Jan;Q1/2024;Tuesday;2024-01;2;R$201-500;Patricia Lima;active
PED108484;23.226.504/3562-46;Keli;1335,3;2024-01-14;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Sunday;2024-01;2;R$1001-2000;Leticia Souza;active
PED108485;33.288.921/7704-34;Priscila;531,37;2024-01-11;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Thursday;2024-01;2;R$501-1000;Paula Santos;active
PED108486;29.944.399/3093-43;Tatiane;755,02;2024-01-30;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;5;R$501-1000;Camila Almeida;active
PED108487;92.264.224/5287-95;Camila;583,82;2024-01-06;E-commerce;Site;Cashback;2024;1;Jan;Q1/2024;Saturday;2024-01;1;R$501-1000;Beatriz Araujo;inactive
PED108488;95.885.326/9177-65;Bianca;1505,96;2024-01-09;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;2;R$1001-2000;Joana Silva;inactive
PED108489;59.204.519/6492-36;Fernanda;447,52;2024-01-12;E-commerce;Link;Parceiro;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$201-500;Natalia Santos;active
PED108490;98.125.914/1985-29;Keli;1000,33;2024-01-26;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;4;R$1001-2000;Joana Souza;active
PED108491;54.500.346/4687-94;Patrícia;2860,86;2024-01-16;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Tuesday;2024-01;3;R$2001-5000;Natalia Ferreira;active
PED108492;12.904.737/9775-49;Keli;683,33;2024-01-26;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;4;R$501-1000;Paula Costa;active
PED108493;26.975.297/1968-78;Fernanda;694,6;2024-01-23;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;4;R$501-1000;Mariana Gomes;inactive
PED108494;47.528.140/3952-18;Bianca;185,74;2024-01-11;E-commerce;Link;Desconto;2024;1;Jan;Q1/2024;Thursday;2024-01;2;Até R$200;Sofia Santos;active
PED108495;14.872.153/8214-96;Keli;1651,71;2024-01-22;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Monday;2024-01;4;R$1001-2000;Maria Araujo;active
PED108496;45.710.528/9566-82;Adriana;760,37;2024-01-15;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Monday;2024-01;3;R$501-1000;Isabela Pereira;active
PED108497;72.975.559/8095-37;Aline;2096,85;2024-01-06;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Saturday;2024-01;1;R$2001-5000;Joana Lima;active
PED108498;63.960.631/6608-95;Juliana;1206,21;2024-01-13;E-commerce;App;Desconto;2024;1;Jan;Q1/2024;Saturday;2024-01;2;R$1001-2000;Leticia Souza;inactive
PED108499;36.961.952/4526-31;Adriana;799,67;2024-01-01;E-commerce;Site;Desconto;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$501-1000;Camila Lima;active
PED108500;87.138.392/7833-43;Vanessa;375,72;2024-01-20;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Saturday;2024-01;3;R$201-500;Luiza Rodrigues;active
PED108501;57.500.405/3514-13;Vanessa;390,27;2024-01-13;E-commerce;Site;Desconto;2024;1;Jan;Q1/2024;Saturday;2024-01;2;R$201-500;Clara Araujo;active
PED108502;78.228.190/4675-72;Keli;98,16;2024-01-01;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Monday;2024-01;1;Até R$200;Camila Santos;active
PED108503;18.623.913/8183-10;Aline;784,21;2024-01-19;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;3;R$501-1000;Natalia Silva;active
PED108504;80.324.989/4863-20;Amanda;1230,64;2024-01-05;E-commerce;App;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;1;R$1001-2000;Paula Rodrigues;inactive
PED108505;52.258.300/4558-54;Mariana;383,21;2024-01-02;E-commerce;Link;Cashback;2024;1;Jan;Q1/2024;Tuesday;2024-01;1;R$201-500;Camila Martins;active
PED108506;13.670.683/8827-72;Keli;212,43;2024-01-10;E-commerce;Site;Parceiro;2024;1;Jan;Q1/2024;Wednesday;2024-01;2;R$201-500;Clara Araujo;active
PED108507;57.952.654/3228-94;Bianca;358,93;2024-01-28;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Sunday;2024-01;4;R$201-500;Bruna Martins;active
PED108508;40.634.525/8561-41;Carla;2146,0;2024-01-21;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Sunday;2024-01;3;R$2001-5000;Joana Gomes;inactive
PED108509;23.598.620/2885-30;Amanda;159,35;2024-01-28;E-commerce;Site;Desconto;2024;1;Jan;Q1/2024;Sunday;2024-01;4;Até R$200;Mariana Lima;active
PED108510;30.244.598/4217-66;Camila;272,79;2024-01-13;E-commerce;Link;Sem Cupom;2024;1;Jan;Q1/2024;Saturday;2024-01;2;R$201-500;Mariana Lima;active
PED108511;31.611.238/8352-86;Luciana;1630,98;2024-01-09;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;2;R$1001-2000;Luiza Carvalho;active
PED108512;82.800.116/8799-43;Juliana;692,51;2024-01-18;E-commerce;Link;Parceiro;2024;1;Jan;Q1/2024;Thursday;2024-01;3;R$501-1000;Maria Araujo;active
PED108513;21.621.932/8069-17;Tatiane;504,87;2024-01-02;Loja Física;Loja;Parceiro;2024;1;Jan;Q1/2024;Tuesday;2024-01;1;R$501-1000;Ana Araujo;active
PED108514;89.681.214/7406-59;Simone;515,66;2024-01-21;E-commerce;Site;Frete Grátis;2024;1;Jan;Q1/2024;Sunday;2024-01;3;R$501-1000;Maria Ferreira;active
PED108515;41.525.515/7169-10;Débora;206,92;2024-01-19;E-commerce;Link;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;3;R$201-500;Ana Nascimento;active
PED108516;22.309.840/9588-40;Elaine;1210,9;2024-01-11;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Thursday;2024-01;2;R$1001-2000;Paula Souza;active
PED108517;37.183.212/4808-85;Juliana;237,23;2024-01-12;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Friday;2024-01;2;R$201-500;Gabriela Oliveira;active
PED108518;56.809.156/6724-28;Elaine;2850,02;2024-01-25;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Thursday;2024-01;4;R$2001-5000;Sofia Gomes;active
PED108519;24.227.436/3995-67;Renata;1659,58;2024-01-25;E-commerce;App;Parceiro;2024;1;Jan;Q1/2024;Thursday;2024-01;4;R$1001-2000;Beatriz Oliveira;inactive
PED108520;12.237.286/7121-23;Camila;747,14;2024-01-16;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;3;R$501-1000;Mariana Oliveira;inactive
PED108521;32.115.633/2607-57;Amanda;2080,19;2024-01-10;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Wednesday;2024-01;2;R$2001-5000;Mariana Araujo;active
PED108522;50.659.519/6280-42;Mariana;439,45;2024-01-01;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$201-500;Paula Lima;active
PED108523;35.185.615/6457-73;Patrícia;444,64;2024-01-23;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;4;R$201-500;Isabela Rodrigues;inactive
PED108524;96.300.948/7354-16;Amanda;430,48;2024-01-15;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Monday;2024-01;3;R$201-500;Fernanda Lima;active
PED108525;73.331.936/4139-37;Carla;1775,2;2024-01-11;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Thursday;2024-01;2;R$1001-2000;Leticia Almeida;active
PED108526;33.922.236/9434-40;Elaine;1100,57;2024-01-25;E-commerce;Site;Frete Grátis;2024;1;Jan;Q1/2024;Thursday;2024-01;4;R$1001-2000;Bruna Rodrigues;active
PED108527;25.426.707/3706-11;Tatiane;497,8;2024-01-20;E-commerce;App;Cashback;2024;1;Jan;Q1/2024;Saturday;2024-01;3;R$201-500;Ana Oliveira;active
PED108528;34.492.202/5797-35;Tatiane;226,4;2024-01-22;E-commerce;Link;Frete Grátis;2024;1;Jan;Q1/2024;Monday;2024-01;4;R$201-500;Patricia Oliveira;active
PED108529;75.317.837/7670-29;Carla;497,93;2024-01-01;E-commerce;App;Parceiro;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$201-500;Bruna Martins;inactive
PED108530;95.475.542/5899-48;Renata;872,8;2024-01-16;E-commerce;Site;Parceiro;2024;1;Jan;Q1/2024;Tuesday;2024-01;3;R$501-1000;Gabriela Costa;active
PED108531;20.970.453/8129-27;Larissa;282,93;2024-01-13;Loja Física;Loja;Desconto;2024;1;Jan;Q1/2024;Saturday;2024-01;2;R$201-500;Sofia Almeida;active
PED108532;93.148.753/5177-53;Débora;464,83;2024-01-13;E-commerce;Link;Desconto;2024;1;Jan;Q1/2024;Saturday;2024-01;2;R$201-500;Bruna Gomes;active
PED108533;73.229.921/2386-74;Vanessa;1179,17;2024-01-01;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$1001-2000;Paula Silva;active
PED108534;39.820.737/8081-87;Carla;730,68;2024-01-20;E-commerce;Link;Sem Cupom;2024;1;Jan;Q1/2024;Saturday;2024-01;3;R$501-1000;Isabela Gomes;active
PED108535;62.803.762/9556-36;Aline;676,94;2024-01-19;E-commerce;App;Desconto;2024;1;Jan;Q1/2024;Friday;2024-01;3;R$501-1000;Gabriela Ferreira;active
PED108536;37.125.365/1174-13;Keli;2462,64;2024-01-01;E-commerce;Link;Frete Grátis;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$2001-5000;Natalia Oliveira;inactive
PED108537;55.375.195/2317-70;Priscila;139,22;2024-01-29;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Monday;2024-01;5;Até R$200;Clara Carvalho;inactive
PED108538;49.157.895/8193-72;Bianca;1443,2;2024-01-16;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;3;R$1001-2000;Gabriela Almeida;active
PED108539;53.330.819/1074-23;Priscila;1019,25;2024-01-28;Loja Física;Loja;Parceiro;2024;1;Jan;Q1/2024;Sunday;2024-01;4;R$1001-2000;Camila Lima;active
PED108540;13.973.327/5703-83;Amanda;407,93;2024-01-22;E-commerce;Link;Parceiro;2024;1;Jan;Q1/2024;Monday;2024-01;4;R$201-500;Sofia Pereira;active
PED108541;72.467.352/2340-40;Larissa;502,3;2024-01-21;E-commerce;Link;Parceiro;2024;1;Jan;Q1/2024;Sunday;2024-01;3;R$501-1000;Ana Rodrigues;active
PED108542;64.498.950/2306-83;Aline;1100,52;2024-01-08;Loja Física;Loja;Cashback;2024;1;Jan;Q1/2024;Monday;2024-01;2;R$1001-2000;Paula Souza;active
PED108543;73.225.376/2999-85;Luciana;130,22;2024-01-28;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Sunday;2024-01;4;Até R$200;Patricia Pereira;active
PED108544;30.122.857/9530-64;Simone;114,15;2024-01-20;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Saturday;2024-01;3;Até R$200;Joana Ferreira;active
PED108545;92.356.267/4920-30;Carla;1163,49;2024-01-23;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Tuesday;2024-01;4;R$1001-2000;Ana Oliveira;active
PED108546;42.787.559/9050-95;Juliana;1422,49;2024-01-11;Loja Física;Loja;Parceiro;2024;1;Jan;Q1/2024;Thursday;2024-01;2;R$1001-2000;Isabela Oliveira;active
PED108547;49.302.740/9509-63;Keli;145,92;2024-01-02;Loja Física;Loja;Frete Grátis;2024;1;Jan;Q1/2024;Tuesday;2024-01;1;Até R$200;Juliana Ferreira;active
PED108548;53.748.597/7614-59;Adriana;702,71;2024-01-02;E-commerce;Site;Sem Cupom;2024;1;Jan;Q1/2024;Tuesday;2024-01;1;R$501-1000;Mariana Araujo;active
PED108549;92.142.983/4490-87;Débora;927,61;2024-01-21;Loja Física;Loja;Sem Cupom;2024;1;Jan;Q1/2024;Sunday;2024-01;3;R$501-1000;Luiza Costa;active
PED108550;13.520.628/4622-57;Tatiane;1694,42;2024-01-01;Loja Física;Loja;Desconto;2024;1;Jan;Q1/2024;Monday;2024-01;1;R$1001-2000;Maria Nascimento;active
PED108551;37.593.604/5570-77;Simone;1028,38;2024-01-19;E-commerce;Site;Desconto;2024;1;Jan;Q1/2024;Friday;2024-01;3;R$1001-2000;Mariana Martins;active
PED108552;16.465.733/8382-54;Carla;641,93;2024-01-09;E-commerce;App;Desconto;2024;1;Jan;Q1/2024;Tuesday;2024-01;2;R$501-1000;Mariana Ferreira;active
PED108553;81.597.926/2500-91;Vanessa;391,61;2024-01-19;E-commerce;App;Desconto;2024;1;Jan;Q1/2024;Friday;2024-01;3;R$201-500;Patricia Lima;active
PED108554;19.112.658/6169-96;Aline;1328,64;2024-01-04;E-commerce;Site;Cashback;2024;1;Jan;Q1/2024;Thursday;2024-01;1;R$1001-2000;Leticia Santos;inactive
PED108555;28.666.849/4427-54;Larissa;837,46;2024-01-21;E-commerce;Link;Sem Cupom;2024;1;Jan;Q1/2024;Sunday;2024-01;3;R$501-1000;Gabriela Martins;active
PED108556;98.583.865/5766-40;Carla;576,35;2024-01-07;E-commerce;Site;Frete Grátis;2024;1;Jan;Q1/2024;Sunday;2024-01;1;R$501-1000;Isabela Costa;active
PED108557;26.926.493/5607-27;Larissa;364,37;2024-01-14;E-commerce;Site;Desconto;2024;1;Jan;Q1/2024;Sunday;2024-01;2;R$201-500;Sofia Martins;active
