documento;nome_cliente;status_cliente;vendedor_crm;ddd;data_cadastro;recencia;frequencia;monetario;ticket_medio;segmento;omnichannel;primeira_compra;ultima_compra
33.837.207/7176-32;Luiza Martins;active;Carla;81;2022-08-13;65,0;5,0;3135,41;627,08;VIP;True;2022-02-12;2024-09-26
86.665.920/9653-87;Paula Nascimento;inactive;Elaine;51;2022-08-23;34,0;2,0;1522,97;761,48;Novo Promissor;False;2023-09-08;2024-10-27
89.457.221/4515-74;Juliana Santos;active;Adriana;41;2024-09-26;224,0;4,0;5364,54;1341,14;Em Risco;True;2023-06-19;2024-04-20
41.476.562/1755-30;Amanda Costa;inactive;Larissa;81;2023-12-12;566,0;4,0;2694,52;673,63;Perdendo VIP;False;2022-02-06;2023-05-14
27.577.927/5748-33;Natalia Souza;active;Patrícia;91;2024-03-02;156,0;7,0;8160,69;1165,81;VIP;True;2023-04-16;2024-06-27
39.997.950/9302-34;Joana Oliveira;active;Venda Direta;71;2023-03-13;197,0;2,0;803,61;401,8;Regular;True;2023-11-13;2024-05-17
59.113.233/4414-39;Luiza Oliveira;active;Elaine;41;2023-08-04;400,0;2,0;2032,77;1016,38;Inativo;False;2023-09-19;2023-10-27
39.413.705/1296-66;Isabela Rodrigues;active;Patrícia;71;2023-11-18;431,0;2,0;2860,25;1430,12;Inativo;False;2022-01-26;2023-09-26
45.931.596/8511-87;Leticia Gomes;inactive;Aline;61;2022-12-31;92,0;3,0;1304,72;434,91;Leal;False;2023-12-15;2024-08-30
81.369.386/1065-77;Sofia Lima;active;Venda Direta;31;2022-09-26;703,0;1,0;519,22;519,22;Inativo;False;2022-12-28;2022-12-28
74.154.478/6069-49;Isabela Rodrigues;active;Débora;31;2022-03-19;54,0;5,0;4317,72;863,54;VIP;True;2022-01-07;2024-10-07
34.607.636/2125-35;Isabela Araujo;inactive;Amanda;11;2022-07-08;103,0;6,0;5269,22;878,2;VIP;True;2023-10-05;2024-08-19
49.905.521/7083-16;Bruna Oliveira;inactive;Vanessa;51;2024-11-14;84,0;3,0;1181,42;393,81;Leal;True;2023-03-03;2024-09-07
39.219.842/4232-42;Mariana Martins;active;Elaine;81;2023-11-02;320,0;2,0;1282,63;641,32;Regular;True;2023-11-15;2024-01-15
87.137.493/1440-37;Fernanda Araujo;inactive;Tatiane;61;2022-12-24;32,0;2,0;1156,3;578,15;Novo Promissor;True;2023-04-20;2024-10-29
87.711.393/6755-30;Sofia Costa;active;Priscila;81;2024-08-16;684,0;2,0;1205,34;602,67;Inativo;True;2022-07-21;2023-01-16
15.780.994/7414-12;Sofia Gomes;active;Vanessa;71;2022-12-02;517,0;2,0;1152,16;576,08;Inativo;False;2022-06-22;2023-07-02
52.658.198/1525-75;Renata Costa;active;Fernanda;21;2024-06-21;400,0;4,0;2290,91;572,73;Perdendo VIP;True;2022-08-21;2023-10-27
38.765.214/5491-11;Clara Nascimento;active;Bianca;81;2022-12-07;84,0;5,0;3234,16;646,83;VIP;True;2022-10-02;2024-09-07
26.902.621/8381-52;Patricia Souza;active;Mariana;41;2024-04-13;17,0;8,0;8668,17;1083,52;VIP;True;2022-04-15;2024-11-13
30.114.518/3415-94;Joana Silva;active;Camila;51;2023-07-21;374,0;5,0;3943,72;788,74;Em Risco;True;2022-04-02;2023-11-22
94.312.799/9159-14;Patricia Lima;active;Priscila;81;2022-03-13;811,0;1,0;576,12;576,12;Inativo;False;2022-09-11;2022-09-11
82.984.501/8155-83;Bruna Nascimento;inactive;Simone;51;2023-02-15;;;;;Regular;False;;
60.268.860/1791-33;Clara Nascimento;active;Mariana;51;2024-06-16;594,0;2,0;1576,68;788,34;Inativo;False;2022-08-20;2023-04-16
47.143.796/5599-68;Leticia Oliveira;inactive;Tatiane;61;2024-04-17;141,0;7,0;6088,7;869,81;VIP;True;2022-01-21;2024-07-12
43.942.450/4793-32;Clara Lima;active;Carla;71;2023-10-06;159,0;4,0;2843,62;710,9;VIP;True;2022-05-30;2024-06-24
95.142.565/7446-50;Amanda Carvalho;active;Priscila;91;2022-01-21;829,0;1,0;764,92;764,92;Inativo;False;2022-08-24;2022-08-24
56.631.560/7764-74;Amanda Nascimento;active;Priscila;71;2024-10-21;174,0;5,0;5115,92;1023,18;VIP;True;2022-08-23;2024-06-09
77.379.839/5993-37;Mariana Lima;active;Renata;61;2023-11-09;8,0;9,0;5027,73;558,64;VIP;True;2022-02-14;2024-11-22
35.122.818/7533-44;Renata Gomes;inactive;Venda Direta;41;2023-08-26;36,0;4,0;2383,7;595,92;Leal;False;2022-04-15;2024-10-25
47.327.301/8933-47;Beatriz Lima;active;Simone;21;2022-03-29;258,0;6,0;6227,69;1037,95;Em Risco;False;2022-03-04;2024-03-17
68.142.970/7211-54;Leticia Souza;active;Aline;91;2022-01-17;6,0;4,0;4430,14;1107,53;VIP;True;2023-04-22;2024-11-24
89.252.878/8836-43;Isabela Almeida;inactive;Aline;51;2024-07-31;174,0;3,0;3054,04;1018,01;Leal;True;2022-09-05;2024-06-09
95.475.542/5899-48;Gabriela Costa;active;Juliana;51;2024-04-03;114,0;4,0;3299,81;824,95;VIP;True;2022-02-01;2024-08-08
70.733.329/2285-65;Juliana Nascimento;active;Tatiane;31;2023-01-18;95,0;5,0;2640,36;528,07;Leal;True;2022-03-09;2024-08-27
17.961.894/6062-36;Joana Rodrigues;active;Venda Direta;31;2023-10-02;70,0;7,0;4138,83;591,26;VIP;True;2022-10-21;2024-09-21
98.731.529/4022-34;Isabela Gomes;inactive;Patrícia;11;2023-03-29;537,0;2,0;2847,93;1423,96;Inativo;True;2023-04-22;2023-06-12
95.245.623/5204-48;Sofia Santos;inactive;Venda Direta;51;2024-03-26;462,0;4,0;4268,84;1067,21;Perdendo VIP;True;2022-09-04;2023-08-26
98.365.833/5917-38;Paula Ferreira;active;Larissa;31;2022-11-06;609,0;1,0;642,29;642,29;Inativo;False;2023-04-01;2023-04-01
50.748.290/1932-23;Amanda Rodrigues;active;Priscila;21;2024-07-19;155,0;2,0;1415,02;707,51;Novo Promissor;False;2022-01-09;2024-06-28
82.939.266/1565-12;Fernanda Rodrigues;inactive;Keli;91;2023-05-07;548,0;1,0;407,85;407,85;Inativo;False;2023-06-01;2023-06-01
64.210.843/9864-80;Camila Souza;active;Adriana;61;2024-01-30;171,0;5,0;2393,52;478,7;Leal;True;2023-01-30;2024-06-12
28.389.661/6629-56;Amanda Martins;active;Fernanda;31;2022-01-01;444,0;4,0;3873,89;968,47;Perdendo VIP;True;2022-05-02;2023-09-13
55.795.284/8506-60;Amanda Lima;active;Tatiane;71;2022-02-10;185,0;7,0;4669,09;667,01;VIP;True;2022-07-17;2024-05-29
63.606.445/8248-37;Renata Silva;inactive;Simone;91;2023-11-03;213,0;2,0;5061,94;2530,97;Regular;True;2022-04-01;2024-05-01
28.894.531/5856-28;Leticia Santos;active;Larissa;91;2022-07-31;409,0;4,0;2203,57;550,89;Perdendo VIP;False;2022-08-24;2023-10-18
60.618.768/2706-78;Sofia Araujo;active;Venda Direta;11;2022-10-31;138,0;4,0;4946,3;1236,58;VIP;True;2023-03-16;2024-07-15
67.781.303/7156-35;Ana Ferreira;active;Camila;21;2023-11-22;136,0;3,0;2104,7;701,57;Leal;True;2023-09-02;2024-07-17
27.397.150/7512-93;Beatriz Santos;active;Renata;81;2023-09-08;627,0;1,0;1865,5;1865,5;Inativo;False;2023-03-14;2023-03-14
25.456.102/4546-88;Bruna Martins;inactive;Tatiane;11;2023-06-07;349,0;2,0;1847,43;923,71;Regular;False;2022-05-17;2023-12-17
54.249.587/5374-68;Joana Almeida;active;Mariana;31;2022-01-25;174,0;5,0;4559,31;911,86;VIP;True;2022-03-27;2024-06-09
71.212.935/2592-32;Clara Martins;inactive;Amanda;71;2024-03-18;207,0;7,0;4193,84;599,12;Em Risco;True;2022-02-01;2024-05-07
69.428.827/2590-89;Bruna Ferreira;active;Carla;81;2022-01-25;472,0;1,0;164,61;164,61;Inativo;False;2023-08-16;2023-08-16
72.283.410/8960-35;Isabela Costa;active;Camila;51;2023-08-19;256,0;4,0;6903,57;1725,89;Em Risco;False;2022-08-25;2024-03-19
58.674.528/8240-88;Ana Nascimento;active;Keli;21;2022-04-18;634,0;3,0;2013,78;671,26;Inativo;True;2022-04-03;2023-03-07
48.324.676/6700-65;Camila Almeida;active;Adriana;31;2022-06-29;453,0;5,0;3479,93;695,99;Perdendo VIP;False;2022-02-16;2023-09-04
18.335.809/3971-54;Camila Lima;active;Larissa;91;2024-05-30;248,0;3,0;1525,38;508,46;Em Risco;True;2022-11-13;2024-03-27
35.127.907/7030-15;Beatriz Almeida;active;Mariana;71;2022-05-11;372,0;1,0;585,54;585,54;Regular;False;2023-11-24;2023-11-24
36.649.295/6322-94;Leticia Lima;active;Simone;11;2023-08-26;70,0;3,0;3119,22;1039,74;Leal;True;2023-02-01;2024-09-21
73.129.565/6309-21;Camila Ferreira;active;Larissa;31;2024-01-23;31,0;5,0;5352,47;1070,49;VIP;True;2022-03-06;2024-10-30
39.824.137/6413-24;Leticia Ferreira;inactive;Camila;91;2024-01-29;182,0;1,0;334,48;334,48;Novo Promissor;False;2024-06-01;2024-06-01
27.279.896/8279-69;Fernanda Oliveira;active;Juliana;71;2022-06-17;55,0;4,0;4426,76;1106,69;VIP;True;2023-03-08;2024-10-06
30.244.598/4217-66;Mariana Lima;active;Amanda;21;2022-08-11;322,0;3,0;2498,74;832,91;Em Risco;True;2022-08-11;2024-01-13
46.415.265/8370-93;Beatriz Rodrigues;active;Débora;61;2023-04-14;184,0;1,0;353,09;353,09;Novo Promissor;False;2024-05-30;2024-05-30
82.484.413/5866-72;Gabriela Costa;inactive;Larissa;91;2022-10-05;83,0;7,0;4369,33;624,19;VIP;True;2022-07-19;2024-09-08
30.122.857/9530-64;Joana Ferreira;active;Adriana;41;2022-07-09;124,0;3,0;796,05;265,35;Leal;True;2022-02-06;2024-07-29
28.929.698/4290-48;Natalia Silva;active;Fernanda;21;2023-06-15;1,0;6,0;5229,11;871,52;VIP;True;2022-01-20;2024-11-29
85.602.126/1800-59;Patricia Nascimento;active;Venda Direta;31;2023-09-13;397,0;2,0;2304,6;1152,3;Inativo;False;2023-10-01;2023-10-30
29.523.838/4257-40;Leticia Almeida;active;Débora;71;2022-08-06;976,0;1,0;517,68;517,68;Inativo;False;2022-03-30;2022-03-30
47.528.140/3952-18;Sofia Santos;active;Débora;41;2022-08-24;228,0;6,0;5635,44;939,24;Em Risco;True;2022-11-12;2024-04-16
72.178.816/9063-31;Patricia Martins;inactive;Débora;71;2022-06-17;708,0;1,0;465,39;465,39;Inativo;False;2022-12-23;2022-12-23
25.643.549/4322-47;Sofia Araujo;active;Débora;51;2024-02-19;286,0;6,0;4876,43;812,74;Em Risco;True;2022-03-20;2024-02-18
17.583.888/3861-52;Sofia Nascimento;active;Priscila;81;2022-07-12;105,0;6,0;5556,66;926,11;VIP;False;2022-11-11;2024-08-17
55.335.147/7227-40;Amanda Gomes;active;Simone;81;2022-08-30;13,0;4,0;2826,32;706,58;VIP;False;2022-03-23;2024-11-17
42.527.170/3567-82;Natalia Pereira;inactive;Adriana;51;2024-03-01;146,0;5,0;2725,8;545,16;Leal;True;2022-01-13;2024-07-07
11.151.144/8081-53;Luiza Santos;active;Larissa;71;2023-03-31;759,0;3,0;2984,06;994,69;Inativo;True;2022-02-09;2022-11-02
90.984.649/5962-15;Gabriela Gomes;active;Bianca;61;2022-07-12;4,0;4,0;2885,9;721,48;VIP;True;2022-08-19;2024-11-26
77.278.456/2976-82;Mariana Almeida;active;Débora;81;2023-01-27;509,0;3,0;3487,15;1162,38;Inativo;True;2022-02-16;2023-07-10
15.112.542/9917-39;Natalia Rodrigues;active;Simone;91;2023-08-24;199,0;5,0;2694,27;538,85;Em Risco;True;2022-04-18;2024-05-15
11.669.647/7060-18;Sofia Rodrigues;active;Tatiane;51;2022-04-03;263,0;2,0;2599,99;1299,99;Regular;False;2022-11-23;2024-03-12
74.432.661/7094-41;Bruna Oliveira;active;Tatiane;71;2022-12-15;803,0;1,0;1069,4;1069,4;Inativo;False;2022-09-19;2022-09-19
52.992.450/8501-63;Natalia Costa;active;Aline;11;2023-05-28;16,0;5,0;4087,28;817,46;VIP;True;2022-05-27;2024-11-14
56.369.922/4090-18;Gabriela Lima;active;Mariana;81;2024-07-12;141,0;2,0;1753,79;876,9;Novo Promissor;True;2023-12-30;2024-07-12
46.718.191/2843-66;Maria Oliveira;active;Luciana;31;2022-04-16;505,0;2,0;1264,96;632,48;Inativo;False;2023-04-03;2023-07-14
97.127.647/1831-27;Camila Lima;active;Mariana;11;2024-09-18;45,0;3,0;4376,52;1458,84;Leal;True;2024-02-02;2024-10-16
98.518.295/9455-97;Natalia Lima;active;Bianca;61;2023-12-18;629,0;5,0;4291,56;858,31;Perdendo VIP;True;2022-02-20;2023-03-12
89.823.370/2286-26;Bruna Ferreira;active;Simone;81;2024-02-27;84,0;4,0;4138,49;1034,62;VIP;False;2023-03-28;2024-09-07
95.825.985/6431-55;Ana Gomes;active;Venda Direta;31;2024-04-02;243,0;4,0;4001,77;1000,44;Em Risco;False;2022-08-27;2024-04-01
56.867.562/1100-25;Renata Costa;active;Juliana;11;2024-07-05;364,0;7,0;10340,5;1477,21;Em Risco;True;2022-01-21;2023-12-02
78.357.995/3291-63;Paula Costa;active;Adriana;31;2024-05-03;828,0;2,0;546,52;273,26;Inativo;True;2022-08-11;2022-08-25
36.386.268/4491-56;Joana Gomes;inactive;Vanessa;51;2023-11-14;499,0;4,0;2389,92;597,48;Perdendo VIP;False;2022-07-27;2023-07-20
52.420.917/3268-10;Maria Carvalho;inactive;Carla;81;2024-10-19;238,0;3,0;1861,28;620,43;Em Risco;True;2022-08-19;2024-04-06
81.540.243/6973-91;Mariana Ferreira;active;Fernanda;91;2024-08-08;62,0;2,0;1097,39;548,69;Novo Promissor;True;2023-03-04;2024-09-29
31.652.943/9850-98;Ana Gomes;active;Camila;91;2022-02-13;482,0;4,0;4617,36;1154,34;Perdendo VIP;False;2022-01-14;2023-08-06
59.926.936/2018-43;Natalia Ferreira;active;Elaine;41;2023-08-26;309,0;5,0;5697,06;1139,41;Em Risco;True;2022-10-04;2024-01-26
48.734.685/5846-16;Gabriela Almeida;inactive;Simone;81;2023-09-25;808,0;2,0;897,02;448,51;Inativo;False;2022-03-07;2022-09-14
61.799.919/5329-33;Maria Lima;active;Elaine;51;2022-04-02;160,0;4,0;8266,37;2066,59;VIP;True;2022-09-03;2024-06-23
35.480.829/6101-19;Fernanda Rodrigues;active;Débora;31;2024-01-29;226,0;3,0;4322,62;1440,87;Em Risco;False;2022-04-21;2024-04-18
26.344.817/3817-86;Gabriela Almeida;active;Débora;51;2024-01-01;31,0;3,0;2327,97;775,99;Leal;True;2022-11-06;2024-10-30
36.682.787/6367-18;Fernanda Lima;inactive;Venda Direta;21;2024-08-11;131,0;5,0;2372,45;474,49;Leal;False;2022-11-27;2024-07-22
95.122.339/4667-80;Mariana Ferreira;active;Luciana;61;2022-12-03;65,0;7,0;5876,82;839,55;VIP;True;2022-03-24;2024-09-26
52.874.191/1850-72;Mariana Martins;active;Keli;11;2023-12-01;39,0;3,0;3193,34;1064,45;Leal;True;2022-12-13;2024-10-22
93.399.395/6400-68;Sofia Nascimento;active;Carla;61;2024-07-13;667,0;2,0;1524,38;762,19;Inativo;False;2022-08-21;2023-02-02
22.970.441/3800-90;Clara Silva;active;Priscila;51;2023-11-11;59,0;2,0;1225,89;612,95;Novo Promissor;True;2024-07-04;2024-10-02
95.709.161/9967-54;Ana Santos;active;Aline;91;2024-08-24;274,0;3,0;1707,79;569,26;Em Risco;True;2023-11-10;2024-03-01
27.827.355/8157-69;Fernanda Souza;inactive;Keli;71;2022-09-21;23,0;1,0;1847,27;1847,27;Novo Promissor;False;2024-11-07;2024-11-07
11.805.446/9806-65;Gabriela Almeida;inactive;Bianca;61;2022-04-15;38,0;6,0;5668,07;944,68;VIP;False;2022-02-16;2024-10-23
21.835.831/2846-37;Clara Martins;active;Simone;71;2022-08-12;444,0;2,0;951,15;475,58;Inativo;False;2022-06-24;2023-09-13
98.615.573/5131-59;Juliana Rodrigues;inactive;Simone;51;2024-09-04;259,0;3,0;2569,23;856,41;Em Risco;True;2023-05-13;2024-03-16
12.868.116/2734-71;Paula Araujo;active;Patrícia;11;2022-04-25;;;;;Regular;False;;
57.161.168/6281-58;Beatriz Rodrigues;active;Keli;91;2024-06-09;758,0;2,0;3033,74;1516,87;Inativo;True;2022-10-18;2022-11-03
89.587.530/7118-59;Gabriela Araujo;inactive;Adriana;51;2023-12-30;182,0;4,0;3545,82;886,46;VIP;True;2022-05-28;2024-06-01
98.509.667/2613-23;Mariana Oliveira;active;Simone;41;2022-02-03;417,0;4,0;2730,67;682,67;Perdendo VIP;True;2023-03-02;2023-10-10
87.892.839/2774-88;Beatriz Costa;active;Priscila;61;2024-06-13;195,0;4,0;3333,93;833,48;VIP;True;2022-03-14;2024-05-19
41.181.945/4260-29;Joana Carvalho;inactive;Aline;51;2023-04-07;344,0;2,0;2939,28;1469,64;Regular;False;2023-12-10;2023-12-22
83.109.734/3263-43;Patricia Carvalho;active;Vanessa;11;2023-03-25;202,0;3,0;1384,6;461,53;Em Risco;True;2023-09-23;2024-05-12
70.651.292/6758-42;Ana Almeida;active;Elaine;21;2024-04-08;15,0;5,0;5883,14;1176,63;VIP;True;2022-01-12;2024-11-15
77.682.748/8556-32;Clara Ferreira;inactive;Amanda;41;2023-02-09;615,0;1,0;333,23;333,23;Inativo;False;2023-03-26;2023-03-26
52.469.956/4512-60;Joana Oliveira;active;Juliana;81;2022-11-29;187,0;5,0;3519,2;703,84;VIP;True;2023-08-02;2024-05-27
22.995.750/6648-46;Mariana Nascimento;active;Fernanda;51;2022-08-28;;;;;Regular;False;;
22.801.439/8008-17;Juliana Almeida;active;Débora;71;2022-08-16;342,0;2,0;1312,55;656,28;Regular;False;2022-08-15;2023-12-24
65.832.203/9530-79;Camila Araujo;active;Mariana;21;2024-01-03;445,0;2,0;937,7;468,85;Inativo;True;2022-03-04;2023-09-12
53.543.458/8535-50;Paula Nascimento;active;Aline;81;2024-06-09;422,0;2,0;626,82;313,41;Inativo;True;2023-04-15;2023-10-05
30.860.867/5297-83;Sofia Costa;active;Aline;51;2022-06-15;291,0;2,0;766,63;383,32;Regular;True;2022-01-22;2024-02-13
38.563.548/6008-39;Clara Costa;active;Larissa;41;2023-08-08;224,0;4,0;2835,97;708,99;Em Risco;True;2022-04-25;2024-04-20
35.536.992/6869-28;Ana Silva;active;Keli;91;2024-01-07;108,0;4,0;4828,17;1207,04;VIP;True;2022-07-05;2024-08-14
62.696.372/5308-62;Leticia Souza;active;Carla;61;2023-08-21;188,0;4,0;2430,92;607,73;Leal;True;2023-01-06;2024-05-26
73.788.758/2403-80;Joana Ferreira;active;Elaine;41;2023-08-16;73,0;2,0;1653,14;826,57;Novo Promissor;True;2024-05-30;2024-09-18
90.804.648/6761-68;Mariana Carvalho;inactive;Tatiane;81;2023-12-28;541,0;2,0;3005,73;1502,86;Inativo;False;2022-10-27;2023-06-08
14.904.898/9802-57;Gabriela Nascimento;active;Camila;31;2024-07-13;963,0;1,0;1290,84;1290,84;Inativo;False;2022-04-12;2022-04-12
15.882.242/4260-25;Paula Souza;inactive;Bianca;21;2023-10-11;67,0;4,0;4947,69;1236,92;VIP;True;2022-12-11;2024-09-24
29.944.399/3093-43;Camila Almeida;active;Fernanda;71;2023-03-23;305,0;4,0;4146,95;1036,74;Em Risco;True;2022-12-21;2024-01-30
73.512.742/5554-84;Patricia Oliveira;active;Carla;41;2022-04-07;47,0;3,0;1548,83;516,28;Leal;False;2023-11-06;2024-10-14
34.569.909/9697-55;Leticia Oliveira;active;Venda Direta;41;2023-01-14;82,0;4,0;3141,34;785,34;VIP;True;2022-06-20;2024-09-09
82.183.158/8061-38;Isabela Gomes;active;Camila;91;2023-11-01;22,0;3,0;4701,89;1567,3;Leal;True;2023-11-10;2024-11-08
72.428.672/9767-78;Gabriela Pereira;active;Simone;21;2023-09-23;431,0;3,0;2219,4;739,8;Inativo;False;2022-03-15;2023-09-26
49.302.740/9509-63;Juliana Ferreira;active;Patrícia;11;2023-12-09;309,0;3,0;2084,62;694,87;Em Risco;True;2023-12-11;2024-01-26
69.913.872/4696-31;Beatriz Souza;inactive;Venda Direta;71;2023-05-18;158,0;4,0;4064,86;1016,22;VIP;False;2022-01-30;2024-06-25
62.169.259/8407-20;Patricia Araujo;active;Renata;81;2022-10-15;143,0;5,0;2720,63;544,13;Leal;True;2022-11-18;2024-07-10
19.594.778/6366-40;Maria Silva;inactive;Luciana;31;2023-01-04;5,0;5,0;3075,54;615,11;VIP;True;2022-08-08;2024-11-25
21.342.719/6541-76;Bruna Nascimento;active;Mariana;21;2022-03-06;7,0;8,0;6288,09;786,01;VIP;True;2022-10-07;2024-11-23
75.407.744/7026-34;Joana Carvalho;active;Larissa;41;2022-06-11;62,0;4,0;2001,89;500,47;Leal;True;2022-06-29;2024-09-29
44.774.889/6028-95;Amanda Souza;active;Carla;21;2023-08-20;67,0;3,0;2017,86;672,62;Leal;True;2022-05-12;2024-09-24
64.814.707/2772-81;Ana Silva;active;Tatiane;21;2024-07-15;42,0;4,0;5077,43;1269,36;VIP;True;2023-06-22;2024-10-19
73.887.717/7113-13;Renata Souza;inactive;Venda Direta;51;2023-07-25;252,0;4,0;2398,99;599,75;Em Risco;True;2022-12-03;2024-03-23
27.406.631/3696-89;Bruna Lima;active;Vanessa;51;2024-08-31;;;;;Regular;False;;
35.969.636/6571-50;Natalia Pereira;active;Elaine;81;2023-10-24;441,0;3,0;1011,26;337,09;Inativo;True;2022-07-03;2023-09-16
68.400.652/2140-28;Juliana Lima;active;Amanda;91;2023-04-26;211,0;1,0;257,17;257,17;Regular;False;2024-05-03;2024-05-03
23.226.504/3562-46;Leticia Souza;active;Bianca;21;2022-09-26;321,0;2,0;1645,39;822,7;Regular;False;2022-10-07;2024-01-14
55.627.497/8430-23;Leticia Rodrigues;inactive;Camila;11;2024-01-06;1027,0;2,0;984,04;492,02;Inativo;False;2022-01-22;2022-02-07
15.824.626/1435-81;Mariana Silva;active;Larissa;31;2023-07-21;542,0;5,0;3244,24;648,85;Perdendo VIP;True;2022-03-28;2023-06-07
43.459.228/5959-78;Bruna Carvalho;active;Larissa;61;2023-02-10;826,0;2,0;1399,76;699,88;Inativo;False;2022-03-06;2022-08-27
95.691.874/7278-59;Isabela Lima;active;Larissa;51;2024-02-04;130,0;1,0;2045,68;2045,68;Novo Promissor;False;2024-07-23;2024-07-23
11.402.881/4358-59;Maria Costa;inactive;Débora;81;2024-05-15;225,0;1,0;743,1;743,1;Regular;False;2024-04-19;2024-04-19
70.396.625/1388-84;Natalia Almeida;active;Tatiane;81;2023-01-25;323,0;2,0;1395,73;697,86;Regular;True;2023-03-27;2024-01-12
14.803.814/3820-45;Natalia Pereira;active;Tatiane;21;2023-07-01;364,0;5,0;5857,29;1171,46;Em Risco;True;2022-01-06;2023-12-02
88.374.377/9865-65;Beatriz Lima;active;Fernanda;91;2024-01-12;33,0;4,0;4013,32;1003,33;VIP;True;2023-02-02;2024-10-28
26.303.116/8881-91;Gabriela Souza;inactive;Débora;41;2024-11-03;9,0;5,0;3917,09;783,42;VIP;True;2022-05-04;2024-11-21
27.528.177/3105-27;Joana Martins;active;Keli;11;2023-08-09;516,0;2,0;1349,16;674,58;Inativo;False;2023-04-06;2023-07-03
89.610.234/8137-19;Paula Oliveira;active;Aline;21;2024-05-23;36,0;7,0;5945,29;849,33;VIP;True;2022-07-15;2024-10-25
78.952.998/7764-53;Renata Nascimento;active;Priscila;61;2022-02-12;15,0;6,0;4976,82;829,47;VIP;True;2023-03-23;2024-11-15
79.743.592/7642-27;Patricia Gomes;active;Bianca;51;2024-05-29;228,0;5,0;2242,92;448,58;Em Risco;True;2022-02-28;2024-04-16
61.393.247/7114-53;Paula Costa;active;Fernanda;71;2024-06-29;194,0;5,0;3796,6;759,32;VIP;False;2022-11-16;2024-05-20
60.630.219/6856-75;Maria Lima;active;Elaine;91;2023-08-30;29,0;3,0;2493,45;831,15;Leal;True;2022-07-24;2024-11-01
22.545.605/9380-39;Maria Santos;active;Vanessa;61;2022-08-26;228,0;4,0;5434,83;1358,71;Em Risco;True;2023-06-01;2024-04-16
39.345.955/3795-42;Natalia Almeida;active;Simone;61;2023-12-20;32,0;3,0;2574,62;858,21;Leal;False;2022-11-28;2024-10-29
83.611.949/2810-80;Bruna Ferreira;active;Luciana;21;2024-01-12;399,0;2,0;1515,59;757,8;Inativo;False;2023-06-12;2023-10-28
66.827.178/7953-96;Leticia Lima;active;Patrícia;71;2023-02-08;1007,0;1,0;451,79;451,79;Inativo;False;2022-02-27;2022-02-27
61.727.359/6605-13;Juliana Santos;inactive;Larissa;21;2022-08-02;4,0;2,0;1137,31;568,66;Novo Promissor;True;2022-10-08;2024-11-26
14.396.719/3407-70;Fernanda Silva;inactive;Adriana;71;2024-04-25;6,0;4,0;4439,51;1109,88;VIP;True;2022-01-13;2024-11-24
84.538.430/4596-23;Bruna Araujo;active;Adriana;81;2022-05-12;16,0;2,0;1292,21;646,1;Novo Promissor;False;2023-11-11;2024-11-14
69.380.610/8282-53;Mariana Almeida;active;Mariana;11;2022-01-09;745,0;1,0;360,91;360,91;Inativo;False;2022-11-16;2022-11-16
91.621.298/2787-59;Clara Santos;active;Juliana;91;2022-06-02;251,0;3,0;7852,72;2617,57;Em Risco;True;2022-09-17;2024-03-24
53.241.882/4599-11;Maria Santos;active;Priscila;81;2023-03-07;22,0;3,0;3189,64;1063,21;Leal;True;2022-01-15;2024-11-08
39.129.181/4055-86;Isabela Gomes;active;Keli;91;2023-04-28;536,0;3,0;5643,45;1881,15;Inativo;True;2023-01-23;2023-06-13
29.276.469/5642-32;Sofia Silva;inactive;Renata;51;2022-11-01;9,0;4,0;3559,05;889,76;VIP;True;2024-02-26;2024-11-21
70.567.154/3471-68;Beatriz Lima;active;Larissa;41;2022-10-11;313,0;1,0;995,77;995,77;Regular;False;2024-01-22;2024-01-22
41.192.618/2281-94;Amanda Almeida;active;Renata;11;2023-04-17;101,0;4,0;2539,12;634,78;Leal;True;2022-11-06;2024-08-21
15.319.851/4177-45;Renata Souza;active;Keli;91;2024-09-19;84,0;3,0;1818,63;606,21;Leal;True;2022-04-05;2024-09-07
41.656.909/3413-18;Juliana Carvalho;active;Adriana;41;2022-07-09;514,0;2,0;2403,1;1201,55;Inativo;False;2022-03-15;2023-07-05
84.698.469/5784-11;Paula Lima;active;Aline;41;2023-05-27;603,0;1,0;341,23;341,23;Inativo;False;2023-04-07;2023-04-07
76.110.917/6626-44;Amanda Lima;inactive;Adriana;41;2022-12-09;167,0;3,0;2056,16;685,39;Leal;True;2022-07-02;2024-06-16
24.334.430/2566-71;Bruna Gomes;active;Priscila;21;2023-12-16;110,0;3,0;1980,64;660,21;Leal;False;2022-04-17;2024-08-12
